Datetime,Open,High,Low,Close,Adj Close,Volume
2022-09-27 09:30:00,60.5099983215332,61.31560134887695,60.279998779296875,60.35200119018555,60.35200119018555,8731
2022-09-27 09:31:00,60.29999923706055,60.540000915527344,60.27000045776367,60.3650016784668,60.3650016784668,2082
2022-09-27 09:32:00,60.369998931884766,60.369998931884766,60.369998931884766,60.369998931884766,60.369998931884766,130
2022-09-27 09:33:00,60.52000045776367,60.649898529052734,60.43000030517578,60.649898529052734,60.649898529052734,4139
2022-09-27 09:34:00,60.470001220703125,60.47200012207031,59.7400016784668,59.7400016784668,59.7400016784668,11777
2022-09-27 09:35:00,59.81999969482422,60.290000915527344,59.81999969482422,60.130001068115234,60.130001068115234,6584
2022-09-27 09:36:00,60.16999816894531,60.20000076293945,60.119998931884766,60.119998931884766,60.119998931884766,2675
2022-09-27 09:38:00,60.0994987487793,60.18000030517578,60.0994987487793,60.18000030517578,60.18000030517578,945
2022-09-27 09:39:00,60.290000915527344,60.290000915527344,60.029998779296875,60.130001068115234,60.130001068115234,4569
2022-09-27 09:40:00,60.27000045776367,60.43000030517578,60.2400016784668,60.43000030517578,60.43000030517578,2078
2022-09-27 09:41:00,60.400001525878906,60.599998474121094,60.2599983215332,60.59000015258789,60.59000015258789,5191
2022-09-27 09:42:00,60.62799835205078,60.68000030517578,60.560001373291016,60.65999984741211,60.65999984741211,3417
2022-09-27 09:43:00,60.725799560546875,60.7599983215332,60.67499923706055,60.7599983215332,60.7599983215332,432
2022-09-27 09:44:00,60.68000030517578,60.78990173339844,60.619998931884766,60.69499969482422,60.69499969482422,4719
2022-09-27 09:45:00,60.630001068115234,60.630001068115234,60.459999084472656,60.54499816894531,60.54499816894531,8405
2022-09-27 09:46:00,60.720001220703125,60.810001373291016,60.720001220703125,60.810001373291016,60.810001373291016,3568
2022-09-27 09:47:00,60.7400016784668,60.7400016784668,60.7400016784668,60.7400016784668,60.7400016784668,310
2022-09-27 09:48:00,60.720001220703125,60.81999969482422,60.720001220703125,60.81999969482422,60.81999969482422,3278
2022-09-27 09:49:00,60.755001068115234,60.755001068115234,60.560001373291016,60.560001373291016,60.560001373291016,58792
2022-09-27 09:50:00,60.51499938964844,60.51499938964844,60.400001525878906,60.400001525878906,60.400001525878906,1263
2022-09-27 09:51:00,60.31159973144531,60.439998626708984,60.25210189819336,60.29999923706055,60.29999923706055,1616
2022-09-27 09:52:00,60.348201751708984,60.348201751708984,60.348201751708984,60.348201751708984,60.348201751708984,553
2022-09-27 09:54:00,60.25,60.2599983215332,60.25,60.2599983215332,60.2599983215332,15156
2022-09-27 09:55:00,60.274600982666016,60.290000915527344,60.119998931884766,60.290000915527344,60.290000915527344,3739
2022-09-27 09:56:00,60.119998931884766,60.119998931884766,60.119998931884766,60.119998931884766,60.119998931884766,217
2022-09-27 09:57:00,60.11000061035156,60.11000061035156,60.11000061035156,60.11000061035156,60.11000061035156,212
2022-09-27 09:58:00,60.209999084472656,60.26499938964844,60.119998931884766,60.119998931884766,60.119998931884766,3422
2022-09-27 09:59:00,60.150001525878906,60.150001525878906,60.11000061035156,60.11000061035156,60.11000061035156,1249
2022-09-27 10:00:00,60.150001525878906,60.310001373291016,60.150001525878906,60.209999084472656,60.209999084472656,3571
2022-09-27 10:01:00,60.16999816894531,60.2400016784668,60.106300354003906,60.14500045776367,60.14500045776367,1376
2022-09-27 10:02:00,60.153099060058594,60.18000030517578,60.09000015258789,60.099998474121094,60.099998474121094,3106
2022-09-27 10:03:00,60.136600494384766,60.136600494384766,59.9900016784668,60.06999969482422,60.06999969482422,4205
2022-09-27 10:04:00,60.060001373291016,60.1349983215332,60.060001373291016,60.1349983215332,60.1349983215332,1075
2022-09-27 10:05:00,60.209999084472656,60.45000076293945,60.209999084472656,60.45000076293945,60.45000076293945,3767
2022-09-27 10:06:00,60.59000015258789,60.599098205566406,60.59000015258789,60.599098205566406,60.599098205566406,1331
2022-09-27 10:07:00,60.560001373291016,60.61000061035156,60.5,60.525001525878906,60.525001525878906,3605
2022-09-27 10:08:00,60.525001525878906,60.56999969482422,60.45000076293945,60.560001373291016,60.560001373291016,1542
2022-09-27 10:09:00,60.499000549316406,60.61000061035156,60.45009994506836,60.61000061035156,60.61000061035156,2052
2022-09-27 10:10:00,60.720001220703125,60.7599983215332,60.650001525878906,60.65999984741211,60.65999984741211,2223
2022-09-27 10:11:00,60.68000030517578,60.689998626708984,60.619998931884766,60.619998931884766,60.619998931884766,1377
2022-09-27 10:12:00,60.61000061035156,60.61000061035156,60.599998474121094,60.61000061035156,60.61000061035156,474
2022-09-27 10:13:00,60.6349983215332,60.6349983215332,60.56399917602539,60.56399917602539,60.56399917602539,368
2022-09-27 10:14:00,60.619998931884766,60.900001525878906,60.560001373291016,60.900001525878906,60.900001525878906,9416
2022-09-27 10:15:00,60.790000915527344,60.88999938964844,60.790000915527344,60.88999938964844,60.88999938964844,741
2022-09-27 10:16:00,60.79999923706055,60.849998474121094,60.79999923706055,60.849998474121094,60.849998474121094,399
2022-09-27 10:17:00,60.90999984741211,60.9900016784668,60.900001525878906,60.900001525878906,60.900001525878906,2066
2022-09-27 10:18:00,60.900001525878906,60.9900016784668,60.84000015258789,60.9900016784668,60.9900016784668,1556
2022-09-27 10:19:00,60.97999954223633,60.9900016784668,60.849998474121094,60.91999816894531,60.91999816894531,3217
2022-09-27 10:20:00,60.9900016784668,60.9900016784668,60.9900016784668,60.9900016784668,60.9900016784668,394
2022-09-27 10:21:00,60.96989822387695,61.04999923706055,60.95000076293945,61.04999923706055,61.04999923706055,3078
2022-09-27 10:22:00,61.060001373291016,61.15999984741211,61.0,61.15999984741211,61.15999984741211,2587
2022-09-27 10:23:00,61.20000076293945,61.290000915527344,61.15999984741211,61.23500061035156,61.23500061035156,2034
2022-09-27 10:24:00,61.189998626708984,61.25189971923828,61.16999816894531,61.25189971923828,61.25189971923828,2438
2022-09-27 10:25:00,61.2599983215332,61.290000915527344,61.16999816894531,61.2400016784668,61.2400016784668,3401
2022-09-27 10:26:00,61.2400016784668,61.2400016784668,61.08000183105469,61.08000183105469,61.08000183105469,1846
2022-09-27 10:27:00,61.060001373291016,61.06999969482422,60.90999984741211,60.90999984741211,60.90999984741211,3161
2022-09-27 10:28:00,60.900001525878906,60.9900016784668,60.900001525878906,60.9900016784668,60.9900016784668,1713
2022-09-27 10:29:00,60.94499969482422,60.97999954223633,60.91999816894531,60.97999954223633,60.97999954223633,1088
2022-09-27 10:30:00,60.959999084472656,61.04999923706055,60.959999084472656,61.04999923706055,61.04999923706055,1027
