Datetime,Open,High,Low,Close,Adj Close,Volume
2022-09-20 09:30:00,27.264999389648438,27.270000457763672,27.209999084472656,27.21500015258789,27.21500015258789,18284468
2022-09-20 09:31:00,27.21500015258789,27.25,27.209999084472656,27.240800857543945,27.240800857543945,181749
2022-09-20 09:32:00,27.239999771118164,27.25,27.209999084472656,27.225000381469727,27.225000381469727,242499
2022-09-20 09:33:00,27.219999313354492,27.25,27.209999084472656,27.21500015258789,27.21500015258789,450273
2022-09-20 09:34:00,27.209999084472656,27.209999084472656,27.204999923706055,27.204999923706055,27.204999923706055,365551
2022-09-20 09:35:00,27.209999084472656,27.209999084472656,27.200000762939453,27.208799362182617,27.208799362182617,676211
2022-09-20 09:37:00,27.229999542236328,27.229999542236328,27.225000381469727,27.225000381469727,27.225000381469727,659324
2022-09-20 09:38:00,27.229999542236328,27.229999542236328,27.225000381469727,27.225000381469727,27.225000381469727,166808
2022-09-20 09:39:00,27.221200942993164,27.239999771118164,27.219999313354492,27.239999771118164,27.239999771118164,191484
2022-09-20 09:40:00,27.25,27.25,27.229999542236328,27.229999542236328,27.229999542236328,444642
2022-09-20 09:41:00,27.229999542236328,27.235000610351562,27.229999542236328,27.229999542236328,27.229999542236328,534929
2022-09-20 09:42:00,27.229999542236328,27.239999771118164,27.229999542236328,27.235000610351562,27.235000610351562,106823
2022-09-20 09:43:00,27.229999542236328,27.238800048828125,27.229999542236328,27.235000610351562,27.235000610351562,339393
2022-09-20 09:44:00,27.235000610351562,27.260000228881836,27.235000610351562,27.260000228881836,27.260000228881836,416984
2022-09-20 09:45:00,27.25,27.2549991607666,27.25,27.250999450683594,27.250999450683594,83576
2022-09-20 09:46:00,27.25,27.2549991607666,27.25,27.25,27.25,25095
2022-09-20 09:47:00,27.25,27.264999389648438,27.25,27.264999389648438,27.264999389648438,107005
2022-09-20 09:48:00,27.260000228881836,27.270000457763672,27.260000228881836,27.264999389648438,27.264999389648438,76606
2022-09-20 09:49:00,27.260000228881836,27.270000457763672,27.260000228881836,27.261499404907227,27.261499404907227,20539
2022-09-20 09:50:00,27.260000228881836,27.270000457763672,27.260000228881836,27.260000228881836,27.260000228881836,171337
2022-09-20 09:51:00,27.268699645996094,27.268699645996094,27.260000228881836,27.260000228881836,27.260000228881836,39447
2022-09-20 09:52:00,27.260000228881836,27.270000457763672,27.260000228881836,27.260000228881836,27.260000228881836,180627
2022-09-20 09:53:00,27.260000228881836,27.270000457763672,27.260000228881836,27.270000457763672,27.270000457763672,149942
2022-09-20 09:54:00,27.260000228881836,27.270000457763672,27.260000228881836,27.264999389648438,27.264999389648438,112595
2022-09-20 09:55:00,27.260400772094727,27.270000457763672,27.260000228881836,27.270000457763672,27.270000457763672,75196
2022-09-20 09:56:00,27.260000228881836,27.264999389648438,27.260000228881836,27.264999389648438,27.264999389648438,162116
2022-09-20 09:57:00,27.25,27.2549991607666,27.25,27.2549991607666,27.2549991607666,178593
2022-09-20 09:58:00,27.25,27.2549991607666,27.25,27.25,27.25,120548
2022-09-20 09:59:00,27.229999542236328,27.25,27.229999542236328,27.229999542236328,27.229999542236328,130516
2022-09-20 10:00:00,27.233999252319336,27.239999771118164,27.229999542236328,27.229999542236328,27.229999542236328,51337
2022-09-20 10:01:00,27.235000610351562,27.239999771118164,27.229999542236328,27.235000610351562,27.235000610351562,52818
2022-09-20 10:02:00,27.235000610351562,27.239999771118164,27.229999542236328,27.229999542236328,27.229999542236328,324288
2022-09-20 10:03:00,27.229999542236328,27.239900588989258,27.219999313354492,27.219999313354492,27.219999313354492,227456
2022-09-20 10:04:00,27.219999313354492,27.225000381469727,27.18000030517578,27.18000030517578,27.18000030517578,378429
2022-09-20 10:05:00,27.18000030517578,27.190000534057617,27.18000030517578,27.190000534057617,27.190000534057617,330034
